"","id","Name","Position","PassingCompletions","PassingAttempts","PassingYards","PassingTD","Interceptions","RushingAttempts","RushingYards","RushingTD","Receptions","ReceptionYards","ReceptionTD","MiscFumTD","Misc2Point","FumblesLost","Source","PredictedPoints"
"2982","","Trey Millard","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"2992","","DuJuan Harris","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3001","","Andy Janovich","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3018","","Russell Hansbrough","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3025","","Glenn Gronkowski","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3034","","Silas Redd Jr.","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3043","","Alan Cross","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3053","","Soma Vainuku","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3063","","Cameron Stingily","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3072","","Elijhaa Penny","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3082","","Sione Houma","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3092","","Tre Madden","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3103","","Marshaun Coprich","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"31111","","Peyton Barber","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3129","","Will Ratelle","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3135","","Cedric O'Neal","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3144","","Toby Gerhart","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3153","","Patrick Skov","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3163","","Brandon Wilds","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3172","","Tim Brown","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3182","","Dy'Shawn Mobley","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3192","","Aaron Green","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3202","","Bruce Miller","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"32111","","Joe Kerridge","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3225","","Tra Carson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3234","","David Fluellen","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3243","","Matthew Tucker","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3253","","Corey Grant","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3263","","Cedric Peerman","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3272","","Stephen Houston","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3282","","Terry Williams","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3292","","Troymaine Pope","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3302","","Lache Seastrunk","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"33111","","Antone Smith","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3325","","Will Tukuafu","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3334","","Ben Malena","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3343","","Julian Howsare","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3353","","Chase Price","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3362","","Terrence Magee","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3372","","Jalen Simmons","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3382","","Marcel Reece","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3392","","Le'Veon Bell","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3402","","Alstevis Squirewell","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"34111","","Joey Iosefa","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3425","","Kenny Hilliard","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3434","","Brandon Johnson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3443","","Jeff Luc","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3453","","Bernard Pierce","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3462","","Marshawn Lynch","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3472","","Ryan Mueller","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3482","","Marcus Murphy","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3492","","Jared Baker","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3502","","Abou Toure","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"35110","","Brandon Cottom","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3525","","Brandon Wegher","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3534","","Trey Williams","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3543","","Akeem Hunt","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3553","","Toben Opurum","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3562","","Glenn Winston","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3572","","Trent Richardson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3582","","Jarryd Hayne","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3592","","Karlos Williams","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3602","","Lorenzo Taliaferro","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"36110","","John Crockett","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3625","","Tyler Varga","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3634","","Bishop Sankey","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3643","","Darrin Reaves","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3653","","George Atkinson III","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3662","","Cameron Marshall","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3672","","Dri Archer","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3682","","Branden Oliver","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3692","","Nikita Whitlock","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3701","","Kendall Gaskins","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3719","","Marion Grice","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3725","","Terrell Watson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3734","","Kerwynn Williams","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3743","","Tyler Gaffney","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3753","","Daniel Thomas","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3762","","Keith Marshall","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3772","","Vick Ballard","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3782","","Dwayne Washington","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3792","","Darius Jackson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3801","","Kelvin Taylor","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3819","","Daniel Lasco","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3825","","Chris Swain","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3834","","Brandon Ross","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3843","","Jahwan Edwards","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3853","","Christian Powell","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3862","","Devon Johnson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3872","","Kenneth Farrow","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3882","","Tre Mason","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3892","","Isaiah Pead","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3901","","Roy Helu Jr.","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3918","","Bobby Rainey","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3925","","Storm Johnson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3934","","Cyrus Gray","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3943","","George Winn","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3953","","Joe Banyard","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3962","","Ross Scheuerman","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3972","","Rajion Neal","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3982","","Gus Johnson","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"3992","","Kenneth Dixon","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"4001","","Zach Laskey","RB",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",0
"4016","","Julio Jones","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",13.4
"4025","","Odell Beckham Jr.","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",13.2
"4034","","Antonio Brown","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",13.1
"4043","","DeAndre Hopkins","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",11.6
"4053","","Brandon Marshall","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",11.6
"4062","","Jordy Nelson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",11.4
"4072","","Mike Evans","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",11
"4082","","Amari Cooper","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",11
"4092","","A.J. Green","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",10.8
"4104","","Dez Bryant","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",10.7
"41111","","Jeremy Maclin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",10.2
"4129","","Jarvis Landry","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.7
"4135","","Allen Robinson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.7
"4144","","Demaryius Thomas","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.7
"4153","","T.Y. Hilton","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.7
"4162","","Alshon Jeffery","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.7
"4172","","Randall Cobb","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.4
"4182","","Tavon Austin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.2
"4192","","Doug Baldwin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.2
"4202","","Brandin Cooks","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9.2
"42110","","Eric Decker","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",9
"4225","","Jordan Matthews","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.9
"4234","","Sammy Watkins","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.7
"4243","","Larry Fitzgerald","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.4
"4253","","Willie Snead","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.4
"4262","","John Brown","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.3
"4272","","Vincent Jackson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.3
"4282","","Keenan Allen","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.3
"4292","","Stefon Diggs","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.2
"4302","","Torrey Smith","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.1
"43110","","DeSean Jackson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",8.1
"4324","","Markus Wheaton","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.9
"4334","","DeVante Parker","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.8
"4343","","Julian Edelman","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.8
"4353","","Corey Coleman","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.8
"4362","","Donte Moncrief","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.8
"4372","","Michael Crabtree","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.6
"4382","","Golden Tate","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.6
"4392","","Kelvin Benjamin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.6
"4402","","Kenny Britt","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.5
"4414","","Marvin Jones Jr.","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.4
"4422","","Mohamed Sanu","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.3
"4432","","Emmanuel Sanders","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.2
"4442","","Phillip Dorsett","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7.1
"4452","","Pierre Garcon","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",7
"4462","","Travis Benjamin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.9
"4472","","Sterling Shepard","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.9
"4482","","Michael Floyd","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.8
"4492","","Steve Smith Sr.","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.7
"4502","","Brandon LaFell","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.3
"4513","","Kamar Aiken","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.3
"4522","","Terrance Williams","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.3
"4532","","Kevin White","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.2
"4542","","Laquon Treadwell","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.2
"4552","","Seth Roberts","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.1
"4562","","Allen Hurns","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",6.1
"4572","","Jermaine Kearse","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.7
"4582","","Kenny Stills","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.7
"4591","","Devin Funchess","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.7
"4601","","Tyler Lockett","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.7
"4613","","Danny Amendola","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.6
"4622","","Rishard Matthews","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.6
"4632","","Dontrelle Inman","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.5
"4642","","Robert Woods","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.4
"4652","","Cecil Shorts III","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.3
"4661","","Jaelen Strong","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.3
"4671","","Quinton Patton","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.3
"4681","","Brandon Coleman","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.2
"4691","","Josh Doctson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",5.1
"4701","","Anquan Boldin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.9
"4713","","Nelson Agholor","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.9
"4722","","Sammie Coates","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.9
"4732","","Victor Cruz","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.8
"4742","","Mike Wallace","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.8
"4751","","Charles Johnson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.8
"4761","","Rueben Randle","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.7
"4771","","Andre Holmes","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.6
"4781","","Terrelle Pryor","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.6
"4791","","Tyler Boyd","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.5
"4801","","Marqise Lee","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.5
"4813","","Albert Wilson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.4
"4822","","Andrew Hawkins","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.4
"4832","","Tajae Sharpe","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.4
"4841","","Kendall Wright","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.3
"4851","","Eddie Royal","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.3
"4861","","Ted Ginn Jr.","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.1
"4871","","Justin Hardy","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",4.1
"4881","","Jared Abbrederis","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.9
"4891","","Cole Beasley","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.8
"4901","","Michael Thomas","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.8
"4913","","Pharoh Cooper","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.6
"4922","","Brian Quick","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.5
"4932","","Chris Hogan","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.4
"4941","","Chris Conley","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.3
"4951","","Andre Johnson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.2
"4961","","Quincy Enunwa","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.1
"4971","","Marlon Moore","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.1
"4981","","Cordarrelle Patterson","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3.1
"4991","","Eric Weems","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3
"5001","","Adam Humphries","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",3
"5011","","Marquise Goodwin","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",2.9
"5021","","Bennie Fowler","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",2.8
"5031","","Darrius Heyward-Bey","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",2.7
"5041","","Leonte Carroo","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",2.7
"5051","","Dwayne Harris","WR",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Fox",2.6
